unix_time,value
1495257780.0,nan
1495260180.0,nan
1495262580.0,nan
1495264980.0,nan
1495267380.0,nan
1495269780.0,nan
1495272180.0,nan
1495274580.0,nan
1495276980.0,nan
1495279380.0,nan
1495281780.0,nan
1495284180.0,nan
1495286580.0,nan
1495288980.0,nan
1495291380.0,nan
1495293780.0,nan
1495296180.0,nan
1495298580.0,nan
1495300980.0,nan
1495303380.0,nan
1495305780.0,nan
1495308180.0,nan
1495310580.0,nan
1495312980.0,nan
1495315380.0,nan
1495317780.0,nan
1495320180.0,nan
1495322580.0,nan
1495324980.0,nan
1495327380.0,nan
1495329780.0,nan
1495332180.0,nan
1495334580.0,nan
1495336980.0,nan
1495339380.0,nan
1495341780.0,nan
1495344180.0,nan
1495346580.0,nan
1495348980.0,nan
1495351380.0,nan
1495353780.0,nan
1495356180.0,nan
1495358580.0,nan
1495360980.0,nan
1495363380.0,nan
1495365780.0,nan
1495368180.0,nan
1495370580.0,nan
1495372980.0,nan
1495375380.0,nan
1495377780.0,nan
1495380180.0,nan
1495382580.0,nan
1495384980.0,nan
1495387380.0,nan
1495389780.0,nan
1495392180.0,nan
1495394580.0,nan
1495396980.0,nan
1495399380.0,nan
1495401780.0,nan
1495404180.0,nan
1495406580.0,nan
1495408980.0,nan
1495411380.0,nan
1495413780.0,nan
1495416180.0,nan
1495418580.0,nan
1495420980.0,nan
1495423380.0,nan
1495425780.0,nan
1495428180.0,nan
1495430580.0,nan
1495432980.0,nan
1495435380.0,nan
1495437780.0,nan
1495440180.0,nan
1495442580.0,nan
1495444980.0,nan
1495447380.0,nan
1495449780.0,nan
1495452180.0,nan
1495454580.0,nan
1495456980.0,nan
1495459380.0,nan
1495461780.0,nan
1495464180.0,nan
1495466580.0,nan
1495468980.0,nan
1495471380.0,nan
1495473780.0,nan
1495476180.0,nan
1495478580.0,nan
1495480980.0,nan
1495483380.0,nan
1495485780.0,nan
1495488180.0,nan
1495490580.0,nan
1495492980.0,nan
1495495380.0,nan
1495497780.0,nan
1495500180.0,nan
1495502580.0,nan
1495504980.0,nan
1495507380.0,nan
1495509780.0,nan
1495512180.0,nan
1495514580.0,nan
1495516980.0,nan
1495519380.0,nan
1495521780.0,nan
1495524180.0,nan
1495526580.0,nan
1495528980.0,nan
1495531380.0,nan
1495533780.0,nan
1495536180.0,nan
1495538580.0,nan
1495540980.0,nan
1495543380.0,nan
1495545780.0,nan
1495548180.0,nan
1495550580.0,nan
1495552980.0,nan
1495555380.0,nan
1495557780.0,nan
1495560180.0,nan
1495562580.0,nan
1495564980.0,nan
1495567380.0,nan
1495569780.0,nan
1495572180.0,nan
1495574580.0,nan
1495576980.0,nan
1495579380.0,nan
1495581780.0,nan
1495584180.0,nan
1495586580.0,nan
1495588980.0,nan
1495591380.0,nan
1495593780.0,nan
1495596180.0,nan
1495598580.0,nan
1495600980.0,nan
1495603380.0,nan
1495605780.0,nan
1495608180.0,nan
1495610580.0,nan
1495612980.0,nan
1495615380.0,nan
1495617780.0,nan
1495620180.0,nan
1495622580.0,nan
1495624980.0,nan
1495627380.0,nan
1495629780.0,nan
1495632180.0,nan
1495634580.0,nan
1495636980.0,nan
1495639380.0,nan
1495641780.0,nan
1495644180.0,nan
1495646580.0,nan
1495648980.0,nan
1495651380.0,nan
1495653780.0,nan
1495656180.0,nan
1495658580.0,nan
1495660980.0,nan
1495663380.0,nan
1495665780.0,nan
1495668180.0,nan
1495670580.0,nan
1495672980.0,nan
1495675380.0,nan
1495677780.0,nan
1495680180.0,nan
1495682580.0,nan
1495684980.0,nan
1495687380.0,nan
1495689780.0,nan
1495692180.0,nan
1495694580.0,nan
1495696980.0,nan
1495699380.0,nan
1495701780.0,nan
1495704180.0,nan
1495706580.0,nan
1495708980.0,nan
1495711380.0,nan
1495713780.0,nan
1495716180.0,nan
1495718580.0,nan
1495720980.0,nan
1495723380.0,nan
1495725780.0,nan
1495728180.0,nan
1495730580.0,nan
1495732980.0,nan
1495735380.0,nan
1495737780.0,nan
1495740180.0,nan
1495742580.0,nan
1495744980.0,nan
1495747380.0,nan
1495749780.0,nan
1495752180.0,nan
1495754580.0,nan
1495756980.0,nan
1495759380.0,nan
1495761780.0,nan
1495764180.0,nan
1495766580.0,nan
1495768980.0,nan
1495771380.0,nan
1495773780.0,nan
1495776180.0,nan
1495778580.0,nan
1495780980.0,nan
1495783380.0,nan
1495785780.0,nan
1495788180.0,nan
1495790580.0,nan
1495792980.0,nan
1495795380.0,nan
1495797780.0,nan
1495800180.0,nan
1495802580.0,nan
1495804980.0,nan
1495807380.0,nan
1495809780.0,nan
1495812180.0,nan
1495814580.0,nan
1495816980.0,nan
1495819380.0,nan
1495821780.0,nan
1495824180.0,nan
1495826580.0,nan
1495828980.0,nan
1495831380.0,nan
1495833780.0,nan
1495836180.0,nan
1495838580.0,nan
1495840980.0,nan
1495843380.0,nan
1495845780.0,nan
1495848180.0,nan
1495850580.0,nan
1495852980.0,nan
1495855380.0,nan
1495857780.0,nan
1495860180.0,nan
1495862580.0,nan
1495864980.0,nan
1495867380.0,nan
1495869780.0,nan
1495872180.0,nan
1495874580.0,nan
1495876980.0,nan
1495879380.0,nan
1495881780.0,nan
1495884180.0,nan
1495886580.0,nan
1495888980.0,nan
1495891380.0,nan
1495893780.0,nan
1495896180.0,nan
1495898580.0,nan
1495900980.0,nan
1495903380.0,nan
1495905780.0,nan
1495908180.0,nan
1495910580.0,nan
1495912980.0,nan
1495915380.0,nan
1495917780.0,nan
1495920180.0,nan
1495922580.0,nan
1495924980.0,nan
1495927380.0,nan
1495929780.0,nan
1495932180.0,nan
1495934580.0,nan
1495936980.0,nan
1495939380.0,nan
1495941780.0,nan
1495944180.0,nan
1495946580.0,nan
1495948980.0,nan
1495951380.0,nan
1495953780.0,nan
1495956180.0,nan
1495958580.0,nan
1495960980.0,nan
1495963380.0,nan
1495965780.0,nan
1495968180.0,nan
1495970580.0,nan
1495972980.0,nan
1495975380.0,nan
1495977780.0,nan
1495980180.0,nan
1495982580.0,nan
1495984980.0,nan
1495987380.0,nan
1495989780.0,nan
1495992180.0,nan
1495994580.0,nan
1495996980.0,nan
1495999380.0,nan
1496001780.0,nan
1496004180.0,nan
1496006580.0,nan
1496008980.0,nan
1496011380.0,nan
1496013780.0,nan
1496016180.0,nan
1496018580.0,nan
1496020980.0,nan
1496023380.0,nan
1496025780.0,nan
1496028180.0,nan
1496030580.0,nan
1496032980.0,nan
1496035380.0,nan
1496037780.0,nan
1496040180.0,nan
1496042580.0,nan
1496044980.0,nan
1496047380.0,nan
1496049780.0,nan
1496052180.0,nan
1496054580.0,nan
1496056980.0,nan
1496059380.0,nan
1496061780.0,nan
1496064180.0,nan
1496066580.0,nan
1496068980.0,nan
1496071380.0,nan
1496073780.0,nan
1496076180.0,nan
1496078580.0,nan
1496080980.0,nan
1496083380.0,nan
1496085780.0,nan
1496088180.0,nan
1496090580.0,nan
1496092980.0,nan
1496095380.0,nan
1496097780.0,nan
1496100180.0,nan
1496102580.0,nan
1496104980.0,nan
1496107380.0,nan
1496109780.0,nan
1496112180.0,nan
1496114580.0,nan
1496116980.0,nan
1496119380.0,nan
1496121780.0,nan
1496124180.0,nan
1496126580.0,nan
1496128980.0,nan
1496131380.0,nan
1496133780.0,nan
1496136180.0,nan
1496138580.0,nan
1496140980.0,nan
1496143380.0,nan
1496145780.0,nan
1496148180.0,nan
1496150580.0,nan
1496152980.0,nan
1496155380.0,nan
1496157780.0,nan
1496160180.0,nan
1496162580.0,nan
1496164980.0,nan
1496167380.0,nan
1496169780.0,nan
1496172180.0,nan
1496174580.0,nan
1496176980.0,nan
1496179380.0,nan
1496181780.0,nan
1496184180.0,nan
1496186580.0,nan
1496188980.0,nan
1496191380.0,nan
1496193780.0,nan
1496196180.0,nan
1496198580.0,nan
1496200980.0,nan
1496203380.0,nan
1496205780.0,nan
1496208180.0,nan
1496210580.0,nan
1496212980.0,nan
1496215380.0,nan
1496217780.0,nan
1496220180.0,nan
1496222580.0,nan
1496224980.0,nan
1496227380.0,nan
1496229780.0,nan
1496232180.0,nan
1496234580.0,nan
1496236980.0,nan
1496239380.0,nan
1496241780.0,nan
1496244180.0,nan
1496246580.0,nan
1496248980.0,nan
1496251380.0,nan
1496253780.0,nan
1496256180.0,nan
1496258580.0,nan
1496260980.0,nan
1496263380.0,nan
1496265780.0,nan
1496268180.0,nan
1496270580.0,nan
1496272980.0,nan
1496275380.0,nan
1496277780.0,nan
1496280180.0,nan
1496282580.0,nan
1496284980.0,nan
1496287380.0,nan
1496289780.0,nan
1496292180.0,nan
1496294580.0,nan
1496296980.0,nan
1496299380.0,nan
1496301780.0,nan
1496304180.0,nan
1496306580.0,nan
1496308980.0,nan
1496311380.0,nan
1496313780.0,nan
1496316180.0,nan
1496318580.0,nan
1496320980.0,nan
1496323380.0,nan
1496325780.0,nan
1496328180.0,nan
1496330580.0,nan
1496332980.0,nan
1496335380.0,nan
1496337780.0,nan
1496340180.0,nan
1496342580.0,nan
1496344980.0,nan
1496347380.0,nan
1496349780.0,nan
1496352180.0,nan
1496354580.0,nan
1496356980.0,nan
1496359380.0,nan
1496361780.0,nan
1496364180.0,nan
1496366580.0,nan
1496368980.0,nan
1496371380.0,nan
1496373780.0,nan
1496376180.0,nan
1496378580.0,nan
1496380980.0,nan
1496383380.0,nan
1496385780.0,nan
1496388180.0,nan
1496390580.0,nan
1496392980.0,nan
1496395380.0,nan
1496397780.0,nan
1496400180.0,nan
1496402580.0,nan
1496404980.0,nan
1496407380.0,nan
1496409780.0,nan
1496412180.0,nan
1496414580.0,nan
1496416980.0,nan
1496419380.0,nan
1496421780.0,nan
1496424180.0,nan
1496426580.0,nan
1496428980.0,nan
1496431380.0,nan
1496433780.0,nan
1496436180.0,nan
1496438580.0,nan
1496440980.0,nan
1496443380.0,nan
1496445780.0,nan
1496448180.0,nan
1496450580.0,nan
1496452980.0,nan
1496455380.0,nan
1496457780.0,nan
1496460180.0,nan
1496462580.0,nan
1496464980.0,nan
1496467380.0,nan
1496469780.0,nan
1496472180.0,nan
1496474580.0,nan
1496476980.0,nan
1496479380.0,nan
1496481780.0,nan
1496484180.0,nan
1496486580.0,nan
1496488980.0,nan
1496491380.0,nan
1496493780.0,nan
1496496180.0,nan
1496498580.0,nan
1496500980.0,nan
1496503380.0,nan
1496505780.0,nan
1496508180.0,nan
1496510580.0,nan
1496512980.0,nan
1496515380.0,nan
1496517780.0,nan
1496520180.0,nan
1496522580.0,nan
1496524980.0,nan
1496527380.0,nan
1496529780.0,nan
1496532180.0,nan
1496534580.0,nan
1496536980.0,nan
1496539380.0,nan
1496541780.0,nan
1496544180.0,nan
1496546580.0,nan
1496548980.0,nan
1496551380.0,nan
1496553780.0,nan
1496556180.0,nan
1496558580.0,nan
1496560980.0,nan
1496563380.0,nan
1496565780.0,nan
1496568180.0,nan
1496570580.0,nan
1496572980.0,nan
1496575380.0,nan
1496577780.0,nan
1496580180.0,nan
1496582580.0,nan
1496584980.0,nan
1496587380.0,nan
1496589780.0,nan
1496592180.0,nan
1496594580.0,nan
1496596980.0,nan
1496599380.0,nan
1496601780.0,nan
1496604180.0,nan
1496606580.0,nan
1496608980.0,nan
1496611380.0,nan
1496613780.0,nan
1496616180.0,nan
1496618580.0,nan
1496620980.0,nan
1496623380.0,nan
1496625780.0,nan
1496628180.0,nan
1496630580.0,nan
1496632980.0,nan
1496635380.0,nan
1496637780.0,nan
1496640180.0,nan
1496642580.0,nan
1496644980.0,nan
1496647380.0,nan
1496649780.0,nan
1496652180.0,nan
1496654580.0,nan
1496656980.0,nan
1496659380.0,nan
1496661780.0,nan
1496664180.0,nan
1496666580.0,nan
1496668980.0,nan
1496671380.0,nan
1496673780.0,nan
1496676180.0,nan
1496678580.0,nan
1496680980.0,nan
1496683380.0,nan
1496685780.0,nan
1496688180.0,nan
1496690580.0,nan
1496692980.0,nan
1496695380.0,nan
1496697780.0,nan
1496700180.0,nan
1496702580.0,nan
1496704980.0,nan
1496707380.0,nan
1496709780.0,nan
1496712180.0,nan
1496714580.0,nan
1496716980.0,nan
1496719380.0,nan
1496721780.0,nan
1496724180.0,nan
1496726580.0,nan
1496728980.0,nan
1496731380.0,nan
1496733780.0,nan
1496736180.0,nan
1496738580.0,nan
1496740980.0,nan
1496743380.0,nan
1496745780.0,nan
1496748180.0,nan
1496750580.0,nan
1496752980.0,nan
1496755380.0,nan
1496757780.0,nan
1496760180.0,nan
1496762580.0,nan
1496764980.0,nan
1496767380.0,nan
1496769780.0,nan
1496772180.0,nan
1496774580.0,nan
1496776980.0,nan
1496779380.0,nan
1496781780.0,nan
1496784180.0,nan
1496786580.0,nan
1496788980.0,nan
1496791380.0,nan
1496793780.0,nan
1496796180.0,nan
1496798580.0,nan
1496800980.0,nan
1496803380.0,nan
1496805780.0,nan
1496808180.0,nan
1496810580.0,nan
1496812980.0,nan
1496815380.0,nan
1496817780.0,nan
1496820180.0,nan
1496822580.0,nan
1496824980.0,nan
1496827380.0,nan
1496829780.0,nan
1496832180.0,nan
1496834580.0,nan
1496836980.0,nan
1496839380.0,nan
1496841780.0,nan
1496844180.0,nan
1496846580.0,nan
1496848980.0,nan
1496851380.0,nan
1496853780.0,nan
1496856180.0,nan
1496858580.0,nan
1496860980.0,nan
1496863380.0,nan
1496865780.0,nan
1496868180.0,nan
1496870580.0,nan
1496872980.0,nan
1496875380.0,nan
1496877780.0,nan
1496880180.0,nan
1496882580.0,nan
1496884980.0,nan
1496887380.0,nan
1496889780.0,nan
1496892180.0,nan
1496894580.0,nan
1496896980.0,nan
1496899380.0,nan
1496901780.0,nan
1496904180.0,nan
1496906580.0,nan
1496908980.0,nan
1496911380.0,nan
1496913780.0,nan
1496916180.0,nan
1496918580.0,nan
1496920980.0,nan
1496923380.0,nan
1496925780.0,nan
1496928180.0,nan
1496930580.0,nan
1496932980.0,nan
1496935380.0,nan
1496937780.0,nan
1496940180.0,nan
1496942580.0,nan
1496944980.0,nan
1496947380.0,nan
1496949780.0,nan
1496952180.0,nan
1496954580.0,nan
1496956980.0,nan
1496959380.0,nan
1496961780.0,nan
1496964180.0,nan
1496966580.0,nan
1496968980.0,nan
1496971380.0,nan
1496973780.0,nan
1496976180.0,nan
1496978580.0,nan
1496980980.0,nan
1496983380.0,nan
1496985780.0,nan
1496988180.0,nan
1496990580.0,nan
1496992980.0,nan
1496995380.0,nan
1496997780.0,nan
1497000180.0,nan
1497002580.0,nan
1497004980.0,nan
1497007380.0,nan
1497009780.0,nan
1497012180.0,nan
1497014580.0,nan
1497016980.0,nan
1497019380.0,nan
1497021780.0,nan
1497024180.0,nan
1497026580.0,nan
1497028980.0,nan
1497031380.0,nan
1497033780.0,nan
1497036180.0,nan
1497038580.0,nan
1497040980.0,nan
1497043380.0,nan
1497045780.0,nan
1497048180.0,nan
1497050580.0,nan
1497052980.0,nan
1497055380.0,nan
1497057780.0,nan
1497060180.0,nan
1497062580.0,nan
1497064980.0,nan
1497067380.0,nan
1497069780.0,nan
1497072180.0,nan
1497074580.0,nan
1497076980.0,nan
1497079380.0,nan
1497081780.0,nan
1497084180.0,nan
1497086580.0,nan
1497088980.0,nan
1497091380.0,nan
1497093780.0,nan
1497096180.0,nan
1497098580.0,nan
1497100980.0,nan
1497103380.0,nan
1497105780.0,nan
1497108180.0,nan
1497110580.0,nan
1497112980.0,nan
1497115380.0,nan
1497117780.0,nan
1497120180.0,nan
1497122580.0,nan
1497124980.0,nan
1497127380.0,nan
1497129780.0,nan
1497132180.0,nan
1497134580.0,nan
1497136980.0,nan
1497139380.0,nan
1497141780.0,nan
1497144180.0,nan
1497146580.0,nan
1497148980.0,nan
1497151380.0,nan
1497153780.0,nan
1497156180.0,nan
1497158580.0,nan
1497160980.0,nan
1497163380.0,nan
1497165780.0,nan
1497168180.0,nan
1497170580.0,nan
1497172980.0,nan
1497175380.0,nan
1497177780.0,nan
1497180180.0,nan
1497182580.0,nan
1497184980.0,nan
1497187380.0,nan
1497189780.0,nan
1497192180.0,nan
1497194580.0,nan
1497196980.0,nan
1497199380.0,nan
1497201780.0,nan
1497204180.0,nan
1497206580.0,nan
1497208980.0,nan
1497211380.0,nan
1497213780.0,nan
1497216180.0,nan
1497218580.0,nan
1497220980.0,nan
1497223380.0,nan
1497225780.0,nan
1497228180.0,nan
1497230580.0,nan
1497232980.0,nan
1497235380.0,nan
1497237780.0,nan
1497240180.0,nan
1497242580.0,nan
1497244980.0,nan
1497247380.0,nan
1497249780.0,nan
1497252180.0,nan
1497254580.0,nan
1497256980.0,nan
1497259380.0,nan
1497261780.0,nan
1497264180.0,nan
1497266580.0,nan
1497268980.0,nan
1497271380.0,nan
1497273780.0,nan
1497276180.0,nan
1497278580.0,nan
1497280980.0,nan
1497283380.0,nan
1497285780.0,nan
1497288180.0,nan
1497290580.0,nan
1497292980.0,nan
1497295380.0,nan
1497297780.0,nan
1497300180.0,nan
1497302580.0,nan
1497304980.0,nan
1497307380.0,nan
1497309780.0,nan
1497312180.0,nan
1497314580.0,nan
1497316980.0,nan
1497319380.0,nan
1497321780.0,nan
1497324180.0,nan
1497326580.0,nan
1497328980.0,nan
1497331380.0,nan
1497333780.0,nan
1497336180.0,nan
1497338580.0,nan
1497340980.0,nan
1497343380.0,nan
1497345780.0,nan
1497348180.0,nan
1497350580.0,nan
1497352980.0,nan
1497355380.0,nan
1497357780.0,nan
1497360180.0,nan
1497362580.0,nan
1497364980.0,nan
1497367380.0,nan
1497369780.0,nan
1497372180.0,nan
1497374580.0,nan
1497376980.0,nan
1497379380.0,nan
1497381780.0,nan
1497384180.0,nan
1497386580.0,nan
1497388980.0,nan
1497391380.0,nan
1497393780.0,nan
1497396180.0,nan
1497398580.0,nan
1497400980.0,nan
1497403380.0,nan
1497405780.0,nan
1497408180.0,nan
1497410580.0,nan
1497412980.0,nan
1497415380.0,nan
1497417780.0,nan
1497420180.0,nan
1497422580.0,nan
1497424980.0,nan
1497427380.0,nan
1497429780.0,nan
1497432180.0,nan
1497434580.0,nan
1497436980.0,nan
1497439380.0,nan
1497441780.0,nan
1497444180.0,nan
1497446580.0,nan
1497448980.0,nan
1497451380.0,nan
1497453780.0,nan
1497456180.0,nan
1497458580.0,nan
1497460980.0,nan
1497463380.0,nan
1497465780.0,nan
1497468180.0,nan
1497470580.0,nan
1497472980.0,nan
1497475380.0,nan
1497477780.0,nan
1497480180.0,nan
1497482580.0,nan
1497484980.0,nan
1497487380.0,nan
1497489780.0,nan
1497492180.0,nan
1497494580.0,nan
1497496980.0,nan
1497499380.0,nan
1497501780.0,nan
1497504180.0,nan
1497506580.0,nan
1497508980.0,nan
1497511380.0,nan
1497513780.0,nan
1497516180.0,nan
1497518580.0,nan
1497520980.0,nan
1497523380.0,nan
1497525780.0,nan
1497528180.0,nan
1497530580.0,nan
1497532980.0,nan
1497535380.0,nan
1497537780.0,nan
1497540180.0,nan
1497542580.0,nan
1497544980.0,nan
1497547380.0,nan
1497549780.0,nan
1497552180.0,nan
1497554580.0,nan
1497556980.0,nan
1497559380.0,nan
1497561780.0,nan
1497564180.0,nan
1497566580.0,nan
1497568980.0,nan
1497571380.0,nan
1497573780.0,nan
1497576180.0,nan
1497578580.0,nan
1497580980.0,nan
1497583380.0,nan
1497585780.0,nan
1497588180.0,nan
1497590580.0,nan
1497592980.0,nan
1497595380.0,nan
1497597780.0,nan
1497600180.0,nan
1497602580.0,nan
1497604980.0,nan
1497607380.0,nan
1497609780.0,nan
1497612180.0,nan
1497614580.0,nan
1497616980.0,nan
1497619380.0,nan
1497621780.0,nan
1497624180.0,nan
1497626580.0,nan
1497628980.0,nan
1497631380.0,nan
1497633780.0,nan
1497636180.0,nan
1497638580.0,nan
1497640980.0,nan
1497643380.0,nan
1497645780.0,nan
1497648180.0,nan
1497650580.0,nan
1497652980.0,nan
1497655380.0,nan
1497657780.0,nan
1497660180.0,nan
1497662580.0,nan
1497664980.0,nan
1497667380.0,nan
1497669780.0,nan
1497672180.0,nan
1497674580.0,nan
1497676980.0,nan
1497679380.0,nan
1497681780.0,nan
1497684180.0,nan
1497686580.0,nan
1497688980.0,nan
1497691380.0,nan
1497693780.0,nan
1497696180.0,nan
1497698580.0,nan
1497700980.0,nan
1497703380.0,nan
1497705780.0,nan
1497708180.0,nan
1497710580.0,nan
1497712980.0,nan
1497715380.0,nan
1497717780.0,nan
1497720180.0,nan
1497722580.0,nan
1497724980.0,nan
1497727380.0,nan
1497729780.0,nan
1497732180.0,nan
1497734580.0,nan
1497736980.0,nan
1497739380.0,nan
1497741780.0,nan
1497744180.0,nan
1497746580.0,nan
1497748980.0,nan
1497751380.0,nan
1497753780.0,nan
1497756180.0,nan
1497758580.0,nan
1497760980.0,nan
1497763380.0,nan
1497765780.0,nan
1497768180.0,nan
1497770580.0,nan
1497772980.0,nan
1497775380.0,nan
1497777780.0,nan
1497780180.0,nan
1497782580.0,nan
1497784980.0,nan
1497787380.0,nan
1497789780.0,nan
1497792180.0,nan
1497794580.0,nan
1497796980.0,nan
1497799380.0,nan
1497801780.0,nan
1497804180.0,nan
1497806580.0,nan
1497808980.0,nan
1497811380.0,nan
1497813780.0,nan
1497816180.0,nan
1497818580.0,nan
1497820980.0,nan
1497823380.0,nan
1497825780.0,nan
1497828180.0,nan
1497830580.0,nan
1497832980.0,nan
1497835380.0,nan
1497837780.0,nan
1497840180.0,nan
1497842580.0,nan
1497844980.0,nan
1497847380.0,nan
1497849780.0,nan
1497852180.0,nan
1497854580.0,nan
1497856980.0,nan
1497859380.0,nan
1497861780.0,nan
1497864180.0,nan
1497866580.0,nan
1497868980.0,nan
1497871380.0,nan
1497873780.0,nan
1497876180.0,nan
1497878580.0,nan
1497880980.0,nan
1497883380.0,nan
1497885780.0,nan
1497888180.0,nan
1497890580.0,nan
1497892980.0,nan
1497895380.0,nan
1497897780.0,nan
1497900180.0,nan
1497902580.0,nan
1497904980.0,nan
1497907380.0,nan
1497909780.0,nan
1497912180.0,nan
1497914580.0,nan
1497916980.0,nan
1497919380.0,nan
1497921780.0,nan
1497924180.0,nan
1497926580.0,nan
1497928980.0,nan
1497931380.0,nan
1497933780.0,nan
1497936180.0,nan
1497938580.0,nan
1497940980.0,nan
1497943380.0,nan
1497945780.0,nan
1497948180.0,nan
1497950580.0,nan
1497952980.0,nan
1497955380.0,nan
1497957780.0,nan
1497960180.0,nan
1497962580.0,nan
1497964980.0,nan
1497967380.0,nan
1497969780.0,nan
1497972180.0,nan
1497974580.0,nan
1497976980.0,nan
1497979380.0,nan
1497981780.0,nan
1497984180.0,nan
1497986580.0,nan
1497988980.0,nan
1497991380.0,nan
1497993780.0,nan
1497996180.0,nan
1497998580.0,nan
1498000980.0,nan
1498003380.0,nan
1498005780.0,nan
1498008180.0,nan
1498010580.0,nan
1498012980.0,nan
1498015380.0,nan
1498017780.0,nan
1498020180.0,nan
1498022580.0,nan
1498024980.0,nan
1498027380.0,nan
1498029780.0,nan
1498032180.0,nan
1498034580.0,nan
1498036980.0,nan
1498039380.0,nan
1498041780.0,nan
1498044180.0,nan
1498046580.0,nan
1498048980.0,nan
1498051380.0,nan
1498053780.0,nan
1498056180.0,nan
1498058580.0,nan
1498060980.0,nan
1498063380.0,nan
1498065780.0,nan
1498068180.0,nan
1498070580.0,nan
1498072980.0,nan
1498075380.0,nan
1498077780.0,nan
1498080180.0,nan
1498082580.0,nan
1498084980.0,nan
1498087380.0,nan
1498089780.0,nan
1498092180.0,nan
1498094580.0,nan
1498096980.0,nan
1498099380.0,nan
1498101780.0,nan
1498104180.0,nan
1498106580.0,nan
1498108980.0,nan
1498111380.0,nan
1498113780.0,nan
1498116180.0,nan
1498118580.0,nan
1498120980.0,nan
1498123380.0,nan
1498125780.0,nan
1498128180.0,nan
1498130580.0,nan
1498132980.0,nan
1498135380.0,nan
1498137780.0,nan
1498140180.0,nan
1498142580.0,nan
1498144980.0,nan
1498147380.0,nan
1498149780.0,nan
1498152180.0,nan
1498154580.0,nan
1498156980.0,nan
1498159380.0,nan
1498161780.0,nan
1498164180.0,nan
1498166580.0,nan
1498168980.0,nan
1498171380.0,nan
1498173780.0,nan
1498176180.0,nan
1498178580.0,nan
1498180980.0,nan
1498183380.0,nan
1498185780.0,nan
1498188180.0,nan
1498190580.0,nan
1498192980.0,nan
1498195380.0,nan
1498197780.0,nan
1498200180.0,nan
1498202580.0,nan
1498204980.0,nan
1498207380.0,nan
1498209780.0,nan
1498212180.0,nan
1498214580.0,nan
1498216980.0,nan
1498219380.0,nan
1498221780.0,nan
1498224180.0,nan
1498226580.0,nan
1498228980.0,nan
1498231380.0,nan
1498233780.0,nan
1498236180.0,nan
1498238580.0,nan
1498240980.0,nan
1498243380.0,nan
1498245780.0,nan
1498248180.0,nan
1498250580.0,nan
1498252980.0,nan
1498255380.0,nan
1498257780.0,nan
1498260180.0,nan
1498262580.0,nan
1498264980.0,nan
1498267380.0,nan
1498269780.0,nan
1498272180.0,nan
1498274580.0,nan
1498276980.0,nan
1498279380.0,nan
1498281780.0,nan
1498284180.0,nan
1498286580.0,nan
1498288980.0,nan
1498291380.0,nan
1498293780.0,nan
1498296180.0,nan
1498298580.0,nan
1498300980.0,nan
1498303380.0,nan
1498305780.0,nan
1498308180.0,nan
1498310580.0,nan
1498312980.0,nan
1498315380.0,nan
1498317780.0,nan
1498320180.0,nan
1498322580.0,nan
1498324980.0,nan
1498327380.0,nan
1498329780.0,nan
1498332180.0,nan
1498334580.0,nan
1498336980.0,nan
1498339380.0,nan
1498341780.0,nan
1498344180.0,nan
1498346580.0,nan
1498348980.0,nan
1498351380.0,nan
1498353780.0,nan
1498356180.0,nan
1498358580.0,nan
1498360980.0,nan
1498363380.0,nan
1498365780.0,nan
1498368180.0,nan
1498370580.0,nan
1498372980.0,nan
1498375380.0,nan
1498377780.0,nan
1498380180.0,nan
1498382580.0,nan
1498384980.0,nan
1498387380.0,nan
1498389780.0,nan
1498392180.0,nan
1498394580.0,nan
1498396980.0,nan
1498399380.0,nan
1498401780.0,nan
1498404180.0,nan
1498406580.0,nan
1498408980.0,nan
1498411380.0,nan
1498413780.0,nan
1498416180.0,nan
1498418580.0,nan
1498420980.0,nan
1498423380.0,nan
1498425780.0,nan
1498428180.0,nan
1498430580.0,nan
1498432980.0,nan
1498435380.0,nan
1498437780.0,nan
1498440180.0,nan
1498442580.0,nan
1498444980.0,nan
1498447380.0,nan
1498449780.0,nan
1498452180.0,nan
1498454580.0,nan
1498456980.0,nan
1498459380.0,nan
1498461780.0,nan
1498464180.0,nan
1498466580.0,nan
1498468980.0,nan
1498471380.0,nan
1498473780.0,nan
1498476180.0,nan
1498478580.0,nan
1498480980.0,nan
1498483380.0,nan
1498485780.0,nan
1498488180.0,nan
1498490580.0,nan
1498492980.0,nan
1498495380.0,nan
1498497780.0,nan
1498500180.0,nan
1498502580.0,nan
1498504980.0,nan
1498507380.0,nan
1498509780.0,nan
1498512180.0,nan
1498514580.0,nan
1498516980.0,nan
1498519380.0,nan
1498521780.0,nan
1498524180.0,nan
1498526580.0,nan
1498528980.0,nan
1498531380.0,nan
1498533780.0,nan
1498536180.0,nan
1498538580.0,nan
1498540980.0,nan
1498543380.0,nan
1498545780.0,nan
1498548180.0,nan
1498550580.0,nan
1498552980.0,nan
1498555380.0,nan
1498557780.0,nan
1498560180.0,nan
1498562580.0,nan
1498564980.0,nan
1498567380.0,nan
1498569780.0,nan
1498572180.0,nan
1498574580.0,nan
1498576980.0,nan
1498579380.0,nan
1498581780.0,nan
1498584180.0,nan
1498586580.0,nan
1498588980.0,nan
1498591380.0,nan
1498593780.0,nan
1498596180.0,nan
1498598580.0,nan
1498600980.0,nan
1498603380.0,nan
1498605780.0,nan
1498608180.0,nan
1498610580.0,nan
1498612980.0,nan
