date_time,PM1d,PM25d,PM10d,PM1p,PM10p,PM25p,pm1abs(d-p),pm25abs(d-p),pm10abs(d-p)
2018-12-27 17:00:00,0.08416666666666668,0.0033333333333333335,0.37333333333333335,0.0,0.082,0.010666666666666666,0.08416666666666668,0.007333333333333332,0.29133333333333333
2018-12-27 18:00:00,0.04083333333333333,0.005,0.3233333333333333,0.0,0.1575555555555557,0.06822222222222218,0.04083333333333333,0.06322222222222218,0.1657777777777776
2018-12-27 19:00:00,0.12250000000000001,0.055,0.31000000000000005,0.0,0.218181818181818,0.06999999999999997,0.12250000000000001,0.014999999999999965,0.09181818181818205
2018-12-27 20:00:00,0.07083333333333335,0.005833333333333334,0.4908333333333333,0.0,0.22822222222222205,0.06999999999999997,0.07083333333333335,0.06416666666666664,0.26261111111111124
2018-12-27 21:00:00,0.19333333333333333,0.06916666666666667,0.9108333333333333,0.0,0.02666666666666668,0.06461538461538462,0.19333333333333333,0.004551282051282052,0.8841666666666665
2018-12-27 22:00:00,0.20833333333333334,0.08,0.8316666666666667,0.24644444444444433,0.27044444444444454,0.2635555555555556,0.038111111111110985,0.18355555555555558,0.5612222222222221
2018-12-27 23:00:00,0.17999999999999997,0.06583333333333333,0.7433333333333335,0.12844444444444425,0.12133333333333338,0.1642222222222221,0.051555555555555715,0.09838888888888878,0.6220000000000001
2018-12-28 00:00:00,0.0575,0.005833333333333334,0.37833333333333324,0.16886363636363624,0.16704545454545455,0.193181818181818,0.11136363636363625,0.18734848484848468,0.2112878787878787
2018-12-28 01:00:00,0.0325,0.0025,0.14333333333333334,0.08529411764705885,0.13323529411764706,0.11176470588235288,0.05279411764705885,0.10926470588235287,0.010098039215686277
2018-12-28 02:00:00,0.05166666666666667,0.0025,0.13583333333333333,0.17260869565217393,0.3689130434782609,0.2791304347826086,0.12094202898550727,0.2766304347826086,0.2330797101449276
2018-12-28 03:00:00,0.060000000000000005,0.0016666666666666668,0.15916666666666668,0.315,0.5736363636363636,0.46727272727272734,0.255,0.4656060606060607,0.41446969696969693
2018-12-28 04:00:00,0.050833333333333335,0.0008333333333333334,0.13416666666666668,0.1986363636363637,0.5543181818181818,0.4211363636363636,0.14780303030303035,0.42030303030303023,0.42015151515151516
2018-12-28 05:00:00,0.08083333333333335,0.01916666666666667,0.17333333333333334,0.25581395348837216,0.6053488372093023,0.5172093023255814,0.1749806201550388,0.4980426356589147,0.432015503875969
2018-12-28 06:00:00,0.06416666666666666,0.0025,0.10750000000000003,0.22309523809523812,0.3504761904761905,0.20738095238095236,0.15892857142857147,0.20488095238095236,0.24297619047619046
2018-12-28 07:00:00,0.023333333333333334,0.0016666666666666668,0.10583333333333335,0.23333333333333328,0.4055555555555555,0.3453333333333334,0.20999999999999994,0.34366666666666673,0.29972222222222217
2018-12-28 08:00:00,0.02583333333333333,0.0016666666666666668,0.09250000000000001,0.24377777777777784,0.2986666666666665,0.20155555555555552,0.21794444444444452,0.19988888888888884,0.2061666666666665
2018-12-28 09:00:00,0.023333333333333334,0.0,0.135,0.27999999999999975,0.2495555555555556,0.13555555555555554,0.25666666666666643,0.13555555555555554,0.1145555555555556
2018-12-28 10:00:00,0.022500000000000003,0.0025,0.12416666666666669,0.17704545454545456,0.19977272727272724,0.2034090909090909,0.15454545454545457,0.2009090909090909,0.07560606060606055
